field,ra,dec,f560w_uJy,f560w_uJy_err,f770w_uJy,f770w_uJy_err,f1000w_uJy,f1000w_uJy_err,f1280w_uJy,f1280w_uJy_err,f1500w_uJy,f1500w_uJy_err,f1800w_uJy,f1800w_uJy_err,f2100w_uJy,f2100w_uJy_err,ID_EGSF22,F36,F45,ZA,ID_EGSFIR,Mstar,Fch1,dFch1,Fch2,dFch2,Fch3,dFch3,Fch4,dFch4,F24,dF24,Q24,F100,dF100,Q100,F160,dF160,Q160,F250,dF250,F350,dF350,F450,dF450,F500,dF500,F850_sh,dF850_sh,F850_d,dF850_d,F850,dF850,F1100,dF1100
miri1,215.182699,53.049445,,,0.026,0.017,,,0.164,0.095,,,,,0.828,0.598,42072.0,44.16962297537499,264.3830678481235,0.35000000000000014,12745,8.31,0.08396,0.116,0.1433,0.1236,-0.3586,1.106,1.114,0.9185,22.57,17.03,1,-0.1018,1.2343,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.99638,52.915655,2.331,0.083,1.514,0.047,,,,,,,,,,,42327.0,4101.303380334658,3139.5080603074016,0.49000000000000027,12750,9.15,3.594,0.116,2.718,0.125,1.89,1.197,1.409,1.066,10.91,9.2288,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.16144,53.034195,,,,,25.689,20.363,,,9.657,6.905,3.804,2.395,,,42160.0,132.40695297509973,369.8970500178691,1.2000000000000008,12758,7.98,0.3937,0.1223,0.3002,0.1325,-0.9367,1.249,-0.4062,0.9923,5.357,14.619,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.179306,53.040696,,,242.693,0.208,1004.502,0.361,855.217,0.477,880.597,0.629,1556.07,0.992,1193.011,1.914,45342.0,131395.92207959972,136816.05293675032,0.48000000000000026,12759,10.2,117.8,0.1422,120.8,0.1513,103.9,1.243,270.8,1.109,1197.0,119.75,3,54.529,5.4529,3,61.551,6.1551,3,36.643,4.0582,17.392,4.216,-99.0,100000000.0,8.6264,8.9669,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.154506,53.028404,,,14.326,0.094,19.005,0.174,17.244,0.25,36.342,0.355,128.351,0.587,221.943,1.023,42448.0,11325.808402478415,16588.330240898056,1.370000000000001,12761,10.4,9.812,0.1444,13.09,0.156,12.51,1.547,10.71,1.245,206.0,26.46,3,0.7899,2.1377,3,-99.0,100000000.0,1,4.1793,5.1228,5.5196,8.2018,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.069581,52.969899,,,0.804,0.031,0.729,0.076,1.1,0.124,0.927,0.176,2.141,0.376,8.375,0.641,42190.0,1007.3942516643708,1320.1764314816185,2.249999999999996,12762,9.51,0.8717,0.09538,1.022,0.1024,1.877,1.082,0.4528,0.8875,-3.252,5.1947,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.16715,53.038616,,,0.044,0.031,0.203,0.065,,,0.186,0.183,,,,,42005.0,293.86052424885725,241.20095042738916,4.809999999999942,12764,8.59,0.309,0.1348,0.09208,0.1452,2.196,1.283,-0.5084,1.11,47.78,35.007,1,-0.328,1.1971,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.995504,52.915815,1.537,0.123,1.29,0.071,,,,,,,,,,,43027.0,4089.3579403264926,3433.7031499078435,0.49000000000000027,12774,8.79,3.342,0.1226,2.686,0.132,3.328,1.267,3.013,1.11,0.5803,11.684,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.084834,52.980523,,,0.162,0.054,0.101,0.096,0.201,0.141,,,0.919,0.402,1.722,0.673,42080.0,927.8971532580458,847.0452857262757,1.2100000000000009,12794,8.77,0.7851,0.1164,0.6512,0.1259,-0.07856,1.251,0.7361,1.021,1.112,15.712,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.091767,52.985763,,,0.04,0.024,,,,,,,,,0.681,0.578,41944.0,209.4080190906442,127.83988697352196,0.7300000000000004,12797,9.45,0.6588,0.1042,0.3716,0.1118,0.3022,0.9549,0.6559,0.8474,-0.2313,9.5638,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.068688,52.969546,,,,,,,,,0.201,0.167,0.858,0.367,5.55,0.628,41889.0,96.88880754060642,73.90676267293604,0.3100000000000001,12811,7.82,0.1374,0.1039,0.07752,0.1123,1.527,1.253,-0.2833,0.9884,19.56,15.083,1,1.1984,2.1108,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.16522,53.034817,,,7.738,0.125,35.444,0.243,91.63,0.332,36.865,0.473,68.756,0.786,45.602,1.173,43395.0,10883.625019574773,10084.715574431038,3.3399999999999728,12819,9.32,10.48,0.1182,9.345,0.1264,7.897,1.15,6.906,0.9599,65.21,15.213,3,2.1142,1.9501,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.086326,52.978388,,,19.863,0.077,16.76,0.169,22.997,0.231,21.603,0.293,30.23,0.589,25.743,0.941,43102.0,55123.94865114123,36860.01995949792,0.6600000000000004,12824,10.4,46.59,0.1086,31.13,0.117,29.24,1.062,14.76,0.8978,36.37,12.869,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.078335,52.975955,,,0.21,0.046,0.275,0.095,0.357,0.14,0.559,0.203,0.984,0.405,2.291,0.69,42046.0,846.1224574452762,700.844103390189,0.46000000000000024,12828,8.04,0.7211,0.09575,0.4867,0.1029,-0.2176,1.011,0.3001,0.8577,-0.08775,6.0355,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.154502,53.029962,,,0.069,0.035,0.112,0.069,,,,,,,2.418,0.681,41891.0,207.40391850002527,176.88762866267598,0.7600000000000005,12833,7.7,0.2847,0.1418,0.1377,0.1536,0.1672,1.438,0.3609,1.233,19.7,16.193,1,0.7077,1.3294,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.979005,52.906306,0.029,0.018,0.03,0.011,,,,,,,,,,,41877.0,151.94538404644067,115.72793286757894,0.09999999999999999,12835,8.24,0.165,0.1097,0.1602,0.1156,-1.108,1.058,-0.4541,0.8539,18.25,8.9494,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.996089,52.918423,0.043,0.015,0.078,0.011,,,,,,,,,,,41828.0,314.0026482886755,388.47675520244337,1.2000000000000008,12843,9.0,0.292,0.1068,0.3307,0.1137,0.1934,1.132,1.364,0.9819,18.31,12.923,1,-99.0,100000000.0,1,-0.8058,2.5196,2,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.160342,53.034252,,,,,,,,,0.428,0.313,,,8.799,5.041,41831.0,287.38398464770637,-201.8236745301379,0.7600000000000005,12846,7.51,0.1922,0.1499,0.1175,0.163,0.3646,1.557,2.515,1.247,50.24,41.951,1,2.3711,4.1518,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.090619,52.984218,,,0.992,0.084,1.401,0.17,2.428,0.23,2.352,0.302,3.967,0.574,4.405,0.921,42121.0,-931.9920700892399,-691.6546504781693,0.9100000000000006,12848,9.0,2.639,0.1142,1.76,0.1236,2.56,1.088,-1.446,0.9418,0.2292,13.033,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.158925,53.033321,,,,,,,0.103,0.103,,,,,3.512,0.646,41820.0,149.59637571746944,276.18052317196094,1.380000000000001,12852,8.39,0.1963,0.1097,0.09913,0.1179,-0.693,1.066,-0.317,0.8888,33.73,19.123,1,0.2907,1.3013,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.168892,53.04014,,,0.226,0.048,0.233,0.082,0.205,0.133,0.235,0.214,,,,,42598.0,541.4747736733347,657.8748447232726,1.7900000000000014,12855,8.96,0.5178,0.1171,0.4515,0.1259,0.9367,1.106,0.8733,0.9457,-2.649,9.7154,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.98949,52.913618,0.131,0.033,0.068,0.02,,,,,,,,,,,41801.0,70.93233233834528,91.38696688236068,0.2700000000000001,12860,7.77,0.08139,0.1337,0.06953,0.1405,0.3002,1.456,2.104,1.171,18.33,14.012,1,-0.0761,1.2174,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.988009,52.911933,0.999,0.056,0.547,0.033,,,,,,,,,,,43510.0,1584.015630134804,1683.9862433711658,1.6100000000000012,12861,9.26,1.275,0.1068,1.314,0.1128,0.5761,1.043,1.542,0.8461,10.91,6.4627,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.182504,53.049934,,,,,,,0.161,0.1,,,,,,,41774.0,24.75869022491275,198.09881130496163,0.49000000000000027,12872,7.33,0.1031,0.1153,0.07658,0.1236,-1.062,1.09,-0.1682,0.9082,18.55,13.834,1,1.4865,1.7674,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.17991,53.048015,,,0.039,0.037,,,,,0.215,0.202,0.629,0.369,0.812,0.698,41868.0,-45.75496132827366,381.9707757216734,0.4000000000000002,12877,8.79,0.2983,0.1142,0.2828,0.1217,1.267,1.029,0.6197,0.9108,12.63,10.989,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.995419,52.91816,0.03,0.011,0.025,0.009,,,,,,,,,,,41737.0,236.50605820615993,279.0102436328963,1.420000000000001,12880,8.53,0.2276,0.1127,0.2297,0.1203,0.2317,1.213,-2.27,1.045,24.33,17.173,1,-0.0834,1.3385,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.090262,52.98513,,,0.049,0.034,,,,,,,,,,,41756.0,931.1138861659828,714.4282853921344,2.579999999999989,12888,9.37,0.9137,0.1064,0.6652,0.116,-0.5479,1.019,0.5188,0.8901,-2.352,11.787,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.986382,52.911859,0.045,0.017,0.026,0.012,,,,,,,,,,,41726.0,168.28874441411605,233.88920043895175,1.430000000000001,12895,8.45,0.1289,0.1053,0.1391,0.1118,0.5217,1.078,-0.2471,0.8616,11.67,9.8275,1,1.2918,1.1772,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.180366,53.048637,,,,,,,,,,,0.545,0.326,0.833,0.64,41688.0,118.42794743436954,249.86782041384353,1.8000000000000014,12908,8.6,0.1572,0.1101,0.1207,0.117,-0.6668,0.979,0.1035,0.8655,2.289,7.7029,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.153989,53.029984,,,0.181,0.039,0.146,0.074,,,0.316,0.192,,,2.698,0.692,41739.0,404.15547937751506,545.4708781049446,1.360000000000001,12911,8.75,0.4548,0.1414,0.4769,0.1532,-0.3807,1.432,-0.7995,1.232,3.371,8.0024,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.16537,53.037943,,,0.109,0.039,0.248,0.08,0.134,0.13,,,0.661,0.361,,,41740.0,403.90569152263123,669.5613073568095,1.7900000000000014,12915,8.7,0.4596,0.1149,0.4534,0.124,-1.515,1.074,-0.3001,0.9405,0.03285,11.88,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.989708,52.913515,0.044,0.021,0.035,0.013,,,,,,,,,,,41879.0,134.36970908097547,94.72790032670427,2.249999999999996,12918,7.96,0.4644,0.1392,0.3937,0.1461,-0.8078,1.491,-1.845,1.197,12.43,12.697,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.152972,53.028978,,,1.14,0.059,1.233,0.106,0.974,0.171,1.118,0.241,3.833,0.415,7.443,0.778,41819.0,1944.448109727709,2157.2077471679277,1.460000000000001,12925,9.75,1.67,0.1204,1.705,0.1325,1.225,1.259,1.06,1.047,16.29,26.091,3,0.8567,2.095,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.994673,52.917849,0.054,0.024,0.059,0.016,,,,,,,,,,,41654.0,488.76201759487026,318.2953235847797,1.5700000000000012,12935,8.48,0.3826,0.1061,0.1813,0.1142,1.277,1.134,-0.3493,0.9742,-1.41,10.086,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.062086,52.965488,,,,,,,,,,,,,2.46,0.666,41645.0,401.60607268523444,209.77417968193376,0.6600000000000004,12942,8.41,0.4883,0.09685,0.3336,0.1048,0.03022,1.14,0.207,0.9328,-3.589,7.3199,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.991657,52.915837,,,0.024,0.01,,,,,,,,,,,41615.0,223.87994211638144,288.7485113722986,3.3399999999999728,12944,8.59,0.1407,0.09906,0.148,0.1052,-0.4754,0.9528,0.1928,0.8099,13.89,7.8985,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.169733,53.04111,,,0.088,0.044,0.133,0.088,,,,,0.768,0.385,,,41680.0,70.37821265183723,164.664882365045,1.9000000000000015,12947,8.21,0.264,0.1138,0.1936,0.1226,-1.126,1.068,-1.034,0.8978,34.66,15.31,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.987106,52.912728,0.213,0.027,0.175,0.017,,,,,,,,,,,41564.0,575.3780865736026,397.9764797174861,4.6399999999999455,12957,9.4,0.4603,0.1035,0.2631,0.1099,-0.02417,1.041,-1.087,0.8409,0.2622,9.7656,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.151281,53.027626,,,20.174,8.238,,,1.17,0.397,1.003,0.472,7.983,0.89,14.243,1.13,41870.0,3498.990577473733,3937.024708422164,1.320000000000001,12971,9.8,3.19,0.1079,3.378,0.1156,2.214,1.031,1.944,0.8758,32.86,9.6542,3,0.6698,1.7913,3,-99.0,100000000.0,1,3.4129,5.4003,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.075685,52.973721,,,16.733,0.073,13.312,0.145,36.614,0.193,108.024,0.247,245.961,0.498,95.525,0.816,42113.0,21583.77509540225,22955.651831801493,1.2100000000000009,12973,10.4,17.22,0.1002,17.65,0.1081,10.84,1.092,12.34,0.9069,84.96,8.4956,3,2.8113,1.3472,3,-0.8876,2.8708,3,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.977815,52.905578,4.963,0.051,3.5,0.027,,,,,,,,,,,41736.0,4984.316379509565,5895.187457915761,2.3099999999999947,12978,10.6,4.144,0.1108,4.869,0.117,5.842,1.092,2.28,0.8707,-3.163,5.9203,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,1.3832,1.9884,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,0.3554,0.51431
miri3,214.97656,52.905267,0.072,0.017,0.047,0.013,,,,,,,,,,,41544.0,-42.517372387570234,-14.817388400855911,1.8100000000000014,12985,8.73,0.2059,0.1097,0.241,0.116,1.031,1.094,-0.0414,0.8603,13.6,9.6109,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,215.003138,52.924095,0.423,0.031,0.499,0.021,,,,,,,,,,,41545.0,718.1949859944764,843.2031976455901,5.169999999999934,13000,9.6,0.6065,0.1344,0.592,0.1452,0.6567,1.567,1.735,1.278,0.125,8.0059,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.086198,52.982637,,,0.042,0.034,,,,,,,,,1.617,0.627,41567.0,252.2297609033285,118.05353298352726,0.13999999999999999,13003,7.14,0.2832,0.1039,0.02537,0.1128,-0.3646,1.023,0.04269,0.8616,13.59,13.58,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.975244,52.904546,0.012,0.011,0.01,0.009,,,,,,,,,,,41481.0,11.510728732369953,85.08584685903092,0.01,13005,8.02,0.06702,0.1189,0.07987,0.1268,0.4331,1.247,0.6391,0.9561,15.46,10.734,1,0.2984,1.5402,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.152122,53.029276,,,0.111,0.028,0.108,0.065,0.161,0.115,0.224,0.181,0.715,0.342,2.007,0.68,41464.0,510.71504510383437,720.27168379108,2.3799999999999932,13010,9.39,0.5841,0.1219,0.8738,0.1334,1.025,1.285,-0.07633,1.054,19.19,29.676,3,2.3967,2.9034,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.979078,52.907225,0.094,0.035,0.067,0.02,,,,,,,,,,,41482.0,371.56322690514185,332.20648540746595,0.6900000000000004,13014,7.05,0.267,0.112,0.1968,0.1175,-0.8038,1.104,1.054,0.8694,18.13,10.321,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.159775,53.0345,,,,,0.213,0.129,,,,,,,4.502,2.18,41530.0,424.0054769387521,510.87417416938047,1.2000000000000008,13018,7.86,0.481,0.1259,0.3251,0.1367,0.1048,1.257,-0.6908,1.027,37.31,28.773,1,1.5355,2.9862,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.996094,52.91683,10.898,0.109,18.024,0.06,,,,,,,,,,,42318.0,17710.60491779448,16029.89295043307,0.4200000000000002,13026,9.17,15.06,0.1175,13.57,0.1259,10.75,1.193,16.24,1.066,62.45,6.9789,3,1.6983,1.2353,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.989334,52.914661,0.014,0.009,0.016,0.009,,,,,,,,,,,41428.0,135.59969288239364,181.96642560241125,0.6800000000000004,13032,7.53,0.1425,0.1016,0.1475,0.1076,1.217,1.023,-0.5175,0.8577,18.97,8.9601,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.163199,53.037283,,,0.051,0.033,0.132,0.067,0.126,0.118,0.217,0.194,,,,,41394.0,351.036279194843,286.56304307835103,1.2100000000000009,13041,8.86,0.4714,0.1101,0.2824,0.1184,-0.4835,1.054,-0.8344,0.916,3.08,15.085,2,1.1838,1.6207,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.165715,53.039045,,,0.218,0.044,,,0.243,0.143,,,,,0.755,0.702,41229.0,349.5168338755696,527.6365265127697,3.4899999999999696,13059,9.22,0.3362,0.1742,0.2988,0.186,0.03626,1.674,-1.243,1.475,21.0,28.697,2,2.4821,3.0563,2,4.1322,3.1757,3,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.072102,52.972333,,,,,,,,,,,271.485,211.892,106.818,1.922,41669.0,13195.108830203275,16264.041111538432,1.8100000000000014,13064,10.7,11.07,0.09722,13.59,0.1043,14.58,1.092,8.783,0.894,197.5,19.749,3,3.63,1.6235,3,3.6133,3.0369,3,8.9945,1.6929,8.2317,2.3355,-99.0,100000000.0,0.55915,4.42,1.8284,1.0807,-99.0,100000000.0,1.8284,1.0807,-99.0,100000000.0
miri3,214.985287,52.911595,0.171,0.043,0.078,0.022,,,,,,,,,,,41449.0,423.09337533352743,343.7989141916861,0.45000000000000023,13065,7.75,0.3101,0.1072,0.2001,0.1132,0.5379,1.062,-0.4463,0.859,-0.8977,8.4043,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.154728,53.031538,,,0.094,0.073,,,4.616,2.95,0.432,0.394,1.975,0.567,2.116,1.343,41308.0,188.7760435237701,97.46496536628449,1.2400000000000009,13083,8.45,0.4393,0.1061,0.1132,0.1151,-1.128,1.058,-0.4929,0.894,14.97,10.699,1,0.0967,1.5308,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
