field,ra,dec,f560w_uJy,f560w_uJy_err,f770w_uJy,f770w_uJy_err,f1000w_uJy,f1000w_uJy_err,f1280w_uJy,f1280w_uJy_err,f1500w_uJy,f1500w_uJy_err,f1800w_uJy,f1800w_uJy_err,f2100w_uJy,f2100w_uJy_err,ID,z_best,zbest,RA,DEC,IRAC_CH1_FLUX,IRAC_CH1_FLUXERR,IRAC_CH2_FLUX,IRAC_CH2_FLUXERR,IRAC_CH3_FLUX,IRAC_CH3_FLUXERR,IRAC_CH4_FLUX,IRAC_CH4_FLUXERR,IRAC_CH3_V08_FLUX,IRAC_CH3_V08_FLUXERR,Source,z,l_IRAC_58,f_IRAC_58,l_IRAC_80,f_IRAC_80,l_MIPS24,f_MIPS24,l_MIPS70,f_MIPS70,l_PACS_100,f_PACS_100,l_PACS_160,f_PACS_160,l_SPIRE_250,f_SPIRE_250,l_SPIRE_350,f_SPIRE_350,l_SPIRE_500,f_SPIRE_500
miri3,214.99304,52.930959,0.134,0.033,0.074,0.021,,,,,,,,,,,15682,0.032,0.032,214.9930207831,52.9309516607,0.720693588,0.098326616,-0.220809549,0.10429728,-0.0946798101,1.02939117,-0.528604567,0.844720542,-1.05557919,1.22076523,15682,0.03,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.079748,52.992675,,,0.051,0.028,,,0.262,0.11,0.159,0.156,,,,,15693,0.871,0.871,215.0797747648,52.9926770661,0.401776552,0.111584142,0.256514937,0.119800933,0.247779056,1.0173043,-0.364266098,0.843673825,0.437138706,1.22277963,15693,0.87,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.163448,53.051565,,,0.184,0.056,0.231,0.1,0.197,0.149,,,0.631,0.379,1.126,0.728,15700,2.684,2.684,215.1634523936,53.051568993,0.394779503,0.11011108,0.38477242,0.116042472,-1.04953575,0.922624528,-0.260638684,0.805991113,-1.31544507,1.08781064,15700,2.68,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.061146,52.979793,,,,,,,0.272,0.265,,,,,,,15708,1.99,1.99,215.0611843817,52.9797986606,0.132575214,0.0909613296,0.173358992,0.0986595899,-0.449225456,0.932696879,-1.48427975,0.757840991,-0.713120222,1.08378172,15708,1.99,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.97276,52.916029,1.929,0.061,1.704,0.035,,,,,,,,,,,15713,1.071,1.071,214.9727833553,52.9160409428,3.14571524,0.113425463,2.55810213,0.123089589,1.16234577,1.11399865,1.84959245,0.876122773,1.35976326,1.31745934,15713,1.07,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.173334,53.058711,,,0.213,0.062,0.319,0.106,,,,,,,,,15726,0.617,0.617,215.1734188514,53.0587212948,0.436025143,0.148778841,0.413430661,0.157385543,0.350516737,1.31544507,1.0477885,1.16188323,0.592252433,1.61560011,15726,0.62,0.0,0.0,7.92698,1.0479,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.165011,53.052843,,,0.137,0.049,0.305,0.086,0.316,0.138,,,1.227,0.373,1.702,0.717,15728,1.975,1.975,215.1650159507,53.0528439067,0.353902191,0.146569267,0.248528212,0.154096887,-0.523760676,1.30537271,2.76549149,1.16293001,-0.688946724,1.62567246,15728,1.98,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.973031,52.917188,0.118,0.035,0.073,0.022,,,,,,,,,,,15733,0.582,0.582,214.9730505506,52.9171967322,0.295348108,0.169769928,0.189802259,0.181815535,-1.0173043,1.67200506,-0.689802766,1.38379252,-1.53502154,2.09302807,15733,0.58,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.080349,52.993246,,,0.391,0.034,0.482,0.072,0.678,0.113,0.813,0.158,0.872,0.35,,,15739,7.2,7.2,215.0803609644,52.9932426969,0.798765659,0.121895552,0.665717363,0.130606502,1.17644703,1.13212883,0.407182515,0.988124192,1.42019713,1.38796568,15739,7.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.978179,52.92107,1.718,0.038,1.899,0.023,,,,,,,,,,,15753,2.481,2.481,214.9782099157,52.9210800958,1.54339635,0.107164972,1.8200345,0.113223627,2.17562127,1.05759358,1.68734765,0.869842291,2.258214,1.26306903,15753,2.48,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.983654,52.925314,0.068,0.022,0.064,0.013,,,,,,,,,,,15759,1.342,1.342,214.983679673,52.9253231159,0.14472793,0.0953805074,0.0408732593,0.101948246,-1.037449,0.920610011,-0.644792855,0.778775811,-1.26709783,1.07169485,15759,1.34,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.979042,52.92209,0.072,0.023,0.059,0.016,,,,,,,,,,,15765,1.747,1.747,214.9790705697,52.9220931657,0.299767286,0.102009259,0.279535502,0.108055741,-1.15630233,1.00521755,0.250171274,0.833206356,-1.35170543,1.19457722,15765,1.75,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.172891,53.058714,,,0.036,0.029,,,,,0.268,0.197,,,,,15768,0.463,0.463,215.1728923428,53.0587166678,0.155039355,0.147674054,0.0591957532,0.155976117,-0.114824452,1.31141603,-0.625951529,1.16921043,-0.237706766,1.62970138,15768,0.46,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.978573,52.921538,1.818,0.027,1.608,0.017,,,,,,,,,,,15769,2.435,2.435,214.9786035613,52.9215557821,2.07553864,0.109742813,2.46648955,0.116042472,3.27350378,1.13414323,1.24771607,0.942067564,4.02087021,1.37587893,15769,2.44,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.164481,53.052843,,,0.054,0.037,,,,,,,0.987,0.346,0.832,0.682,15778,0.481,0.481,215.1644711401,53.0528525855,0.174557373,0.147305787,0.187453225,0.155976117,-0.505630493,1.3275317,-1.20479965,1.18491161,-0.535847425,1.65991831,15778,0.48,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.97262,52.917157,0.343,0.049,0.128,0.027,,,,,,,,,,,15782,0.615,0.615,214.9726484069,52.9171654399,0.616843045,0.180081338,0.41953817,0.194500342,0.618440449,1.79891634,0.531744778,1.51149499,0.916581094,2.28843117,15782,0.62,0.0,0.0,7.92698,0.53178,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.154621,53.036728,,,63.022,0.091,38.779,0.135,19.873,0.215,16.403,0.332,12.054,0.994,16.56,1.308,15796,0.005,0.005,215.1546174991,53.0367284516,288.513855,0.111952402,188.413986,0.120270737,126.075233,1.03543448,57.0851021,0.793430209,146.145325,1.19860613,15796,0.01,5.73854,126.08,7.92698,57.089,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.083272,52.995542,,,0.074,0.041,,,,,,,0.747,0.516,,,15810,1.332,1.332,215.0832150963,52.9955365953,0.573019505,0.128156036,0.385242224,0.137183815,0.288068354,1.15227342,-0.147590578,1.00173187,0.402892798,1.3919946,15810,1.33,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.171929,53.05823,,,,,,,0.324,0.134,0.205,0.188,,,,,15811,0.425,0.425,215.1719238154,53.0582369908,0.106796697,0.141413569,0.0310072992,0.148929,0.707076907,1.25904,-0.533838272,1.1126864,0.914566696,1.57531083,15811,0.43,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.069067,52.985992,,,,,,,,,,,,,1.694,0.59,15827,2.691,2.691,215.0690857941,52.9859986954,0.0626049638,0.138099194,0.0248998012,0.14704977,-0.402892798,1.36177754,-0.9295066,1.24562263,-0.380733699,1.71632326,15827,2.69,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.982613,52.924102,1.505,0.07,1.096,0.035,,,,,,,,,,,15846,1.173,1.173,214.9826366456,52.9241216588,2.30238938,0.101272732,1.97929931,0.108055741,1.10996974,0.958884895,0.841580272,0.830066144,1.2832135,1.11399865,15846,1.17,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.080169,52.993754,,,0.051,0.039,,,,,0.177,0.159,,,,,15853,1.163,1.163,215.0801819709,52.9937542694,0.339539856,0.124473393,0.193560719,0.132015929,-1.73646796,1.12809992,-0.148637325,1.00801218,-2.25619984,1.40408146,15853,1.16,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.067624,52.984329,,,0.706,0.058,0.33,0.126,,,,,,,1.201,0.748,15857,2.524,2.524,215.0676382191,52.984335292,1.25209928,0.113425463,1.24264097,0.121210359,1.27112687,1.15025902,0.417649955,0.969282806,1.60552776,1.38998008,15857,2.52,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.16871,53.056149,,,,,,,0.105,0.104,,,,,,,15860,0.504,0.504,215.1686892402,53.0561672224,0.0887517408,0.106796697,-0.0653032511,0.111344397,-1.55516624,0.900465429,0.249124527,0.734812677,-1.77675736,1.04953575,15860,0.5,0.0,0.0,7.92698,0.24914,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.986314,52.926392,1.835,0.061,1.638,0.034,,,,,,,,,,,15871,2.762,2.762,214.9863441585,52.9263976324,1.70248675,0.108269759,1.83459866,0.117451899,2.26022863,1.13011432,2.32900023,0.96090883,2.7134831,1.34163308,15871,2.76,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.159202,53.049551,,,,,0.113,0.06,,,,,0.43,0.318,1.137,0.65,15872,1.152,1.152,215.1592162933,53.0495438707,0.143254876,0.107164972,-0.0488599874,0.112284012,-0.112809978,0.912552178,-1.87576103,0.769355118,-0.348502278,1.06968045,15872,1.15,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.971804,52.917371,0.062,0.019,0.034,0.014,,,,,,,,,,,15874,0.914588,0.81,214.9718017119,52.9173651536,0.16461423,0.206596375,0.113693431,0.217051104,-2.19173694,1.99029052,-0.0722251758,1.70932913,-2.44757366,2.54628229,15874,0.81,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.072611,52.988454,,,0.313,0.029,0.458,0.065,1.093,0.109,2.041,0.157,3.905,0.349,5.2,0.614,15883,2.775,2.775,215.0726180562,52.9884575332,0.641516745,0.100536205,0.531352341,0.108055741,0.821901321,0.954855978,-0.603969932,0.7756356,1.2147218,1.1260854,15883,2.78,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.153608,53.045402,,,0.098,0.051,0.173,0.098,0.493,0.148,0.238,0.224,1.189,0.388,,,15884,0.974,0.974,215.1536198593,53.0454011994,0.352797359,0.116003312,0.163023219,0.122619778,-0.767510772,1.08982503,-0.701316953,0.877169549,-0.813843429,1.3033582,15884,0.97,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.079435,52.99316,,,0.439,0.039,0.324,0.089,0.18,0.127,0.266,0.189,1.019,0.372,0.71,0.646,15890,1.999,1.999,215.0794471763,52.9931649478,0.817178905,0.138835713,0.79303515,0.14704977,-0.14101249,1.31745934,0.374733508,1.15874302,-0.364618003,1.64581704,15890,2.0,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.079417,52.99353,,,0.034,0.015,0.103,0.05,,,0.155,0.142,0.36,0.319,,,15895,6.387,6.387,215.0794312415,52.9935241227,0.262204319,0.136626124,0.17007035,0.142821506,2.4052701,1.24292433,-0.844720542,1.12420058,3.09623098,1.55516624,15895,6.3901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.980241,52.92346,0.03,0.014,0.021,0.011,,,,,,,,,,,15896,1.972,1.972,214.9802730178,52.9234603214,0.199599355,0.0979583487,0.228326485,0.104767084,-0.112809978,0.954855978,0.190506995,0.786102951,-0.18935962,1.11399865,15896,1.97,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.074092,52.989886,,,,,,,,,,,,,0.875,0.588,15921,2.179,2.179,215.0740941801,52.9898964527,0.0957487673,0.0994314104,-0.0155036496,0.106176518,-0.79168433,0.910537779,0.0533838272,0.736906111,-0.918595612,1.06363702,15921,2.18,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.06895,52.986256,,,,,,,0.102,0.091,,,,,0.917,0.58,15925,2.849,2.849,215.0689112852,52.9862625851,0.152829751,0.14951539,0.136714011,0.158794954,0.233677819,1.50279021,0.658400536,1.38379252,0.239721224,1.9479866,15925,2.85,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.156965,53.047526,,,2.674,0.053,3.192,0.104,2.175,0.158,2.647,0.229,13.853,0.402,24.056,0.762,15934,2.054,2.054,215.1569635197,53.0475273407,3.45874,0.121895552,3.74859476,0.129666895,3.51523972,1.14018667,1.58581364,0.921132684,4.26663446,1.38998008,15934,2.05,0.0,0.0,0.0,0.0,23.844,40.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.163454,53.052889,,,0.127,0.055,0.486,0.082,0.593,0.124,1.083,0.187,2.508,0.346,3.105,0.679,15954,0.33,0.33,215.1634589363,53.0528996476,0.310815215,0.112320669,0.231145322,0.118391506,-0.344473362,0.981043994,-0.603969932,0.809131265,-0.483471364,1.16436017,15954,0.33,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.064747,52.983245,,,0.235,0.039,0.091,0.088,,,0.348,0.18,1.071,0.384,0.871,0.662,15971,1.387,1.387,215.0647754447,52.9832528213,0.66692698,0.0942757055,0.632830799,0.101008631,-0.225619957,0.910537779,0.653166771,0.75470072,-0.223605499,1.05759358,15971,1.39,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.974444,52.919536,0.222,0.021,0.208,0.015,,,,,,,,,,,15976,0.614,0.614,214.9744633967,52.919546986,0.449650943,0.120422482,0.487190455,0.129197076,-1.50681901,1.21875072,0.732719183,0.97137624,-1.77071381,1.48264551,15976,0.61,0.0,0.0,7.92698,0.73276,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.171364,53.0582,,,0.32,0.059,0.35,0.116,0.575,0.155,0.793,0.231,1.457,0.399,2.432,0.758,15993,0.742,0.742,215.1713696999,53.0582047614,0.700439036,0.144359678,0.515848756,0.152217656,0.0523760654,1.29932916,-0.372640014,1.1378082,0.0604339205,1.61358571,15993,0.74,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.165847,53.053764,,,3.608,0.076,2.716,0.133,2.83,0.195,2.176,0.277,3.119,0.475,6.539,0.881,15997,2.745,2.745,215.1658553551,53.053766482,2.80028319,0.13110216,3.05468893,0.137653619,2.1897223,1.21270728,2.57812476,1.04674172,2.64499116,1.48667443,15997,2.75,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.149608,53.043434,,,,,,,25.007,20.725,14.134,12.555,15.733,10.457,,,16001,0.405,0.405,215.1495927021,53.0434206747,0.21617125,0.116003312,0.0305374935,0.123559393,-2.1192162,1.09989738,0.789243221,0.893917382,-2.52412343,1.3235029,16001,0.41,0.0,0.0,7.92698,0.78929,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.159675,53.05052,,,0.141,0.035,0.151,0.068,0.153,0.122,,,,,1.289,0.656,16007,2.616,2.616,215.1596636028,53.0505237182,0.258521676,0.107901499,0.229266092,0.113223627,0.741322756,0.946798027,0.625951529,0.771448672,0.771539688,1.10795522,16007,2.62,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.06922,52.986779,,,,,,,,,,,,,0.616,0.613,16012,1.53,1.53,215.0692516636,52.9867828291,0.133680001,0.195916697,0.137183815,0.207654953,0.825930238,1.91172624,2.44100165,1.79202187,0.991116226,2.52613807,16012,1.53,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.15775,53.048832,,,0.055,0.04,0.204,0.082,,,0.281,0.208,1.059,0.388,1.174,0.747,16016,1.61,1.61,215.15770268,53.0488306001,0.373051941,0.11011108,0.140002653,0.116042472,0.112809978,0.987087309,0.621764541,0.786102951,0.0302169602,1.16637468,16016,1.61,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.164801,53.054269,,,,,0.172,0.075,,,0.259,0.188,0.392,0.35,0.881,0.679,16028,0.528,0.528,215.164806662,53.054268361,0.210279033,0.108269759,0.187923029,0.113693431,0.0745351687,0.944783628,0.451145649,0.776682317,-0.002014464,1.10996974,16028,0.53,0.0,0.0,7.92698,0.45117,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.989763,52.930909,0.018,0.012,0.016,0.008,,,,,,,,,,,16030,1.664,1.664,214.9898021792,52.9309375498,0.378944159,0.0964852944,0.213292643,0.103357665,0.169214964,1.06565154,0.0376827009,0.864608586,0.00604339223,1.2832135,16030,1.66,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.069677,52.986678,,,0.639,0.041,0.389,0.087,0.547,0.128,0.754,0.179,0.39,0.386,3.152,0.661,16037,2.475,2.475,215.0696843009,52.9866845141,1.05765557,0.170506462,1.0420332,0.18369475,0.086621955,1.71027994,-0.553726375,1.55022442,-0.002014464,2.17965007,16037,2.48,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.069586,52.986931,,,0.162,0.041,,,,,,,,,1.474,0.675,16038,2.641,2.641,215.0696020984,52.9869318001,0.427923322,0.180081338,0.351416051,0.188392848,0.721178114,1.77272832,-0.905431509,1.58581364,1.05557919,2.24008393,16038,2.64,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.15231,53.045551,,,0.089,0.036,0.221,0.075,0.18,0.128,,,0.47,0.346,,,16045,1.605,1.605,215.1523133037,53.0455625704,0.370105803,0.163141176,0.237722635,0.17007035,-0.348502278,1.55919516,-2.76549149,1.30424011,-0.457283348,1.94395781,16045,1.61,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.151916,53.045418,,,0.032,0.024,,,,,,,,,,,16078,1.669,1.669,215.1519017245,53.0454140576,0.0603953749,0.159458518,0.0667126775,0.166781694,-0.165186048,1.51890588,2.60743356,1.26655746,-0.102737665,1.90165412,16078,1.67,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.992527,52.930377,37.152,0.101,38.427,0.058,,,,,,,,,,,16106,1.10476,1.026,214.992545812,52.9303899866,45.5255928,0.107533231,39.3393364,0.114633046,30.1786861,1.15630233,23.8594303,0.947301209,34.8482132,1.3678211,16106,1.03,0.0,0.0,0.0,0.0,23.844,73.471,72.4937,2575.8,102.252,2255.3,165.607,8805.2,253.13,8505.1,0.0,0.0,0.0,0.0
miri2,215.060652,52.981174,,,0.233,0.034,0.157,0.074,0.257,0.116,,,,,,,16113,2.576,2.576,215.0606904744,52.9811821862,0.667663515,0.107533231,0.566118121,0.114163242,0.904494345,1.14421558,-1.25399649,0.990217626,1.09989738,1.37587893,16113,2.58,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.150164,53.044173,,,0.314,0.048,0.17,0.092,0.521,0.172,,,1.671,0.443,,,16118,1.656,1.656,215.150157299,53.0441723971,0.625681341,0.108269759,0.521486402,0.114633046,-0.844060421,1.00723207,-1.00696552,0.797617137,-0.934711277,1.18450487,16118,1.66,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.06879,52.987041,,,0.061,0.029,,,,,,,,,0.959,0.63,16129,0.12,0.12,215.0687876579,52.9870438333,0.286509752,0.143623158,0.223158598,0.151747838,-0.618440449,1.42624044,-0.867748857,1.29167926,-0.829959154,1.81704652,16129,0.12,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.079922,52.995061,,,0.097,0.027,0.091,0.06,0.138,0.106,0.451,0.151,,,,,16130,4.587,4.587,215.0799442808,52.995061586,0.408405304,0.107164972,0.212353036,0.114633046,-1.00521755,0.940754712,0.62909174,0.823785663,-1.16436017,1.12407088,16130,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.972262,52.918728,0.211,0.036,0.119,0.023,,,,,,,,,,,16151,1.093,1.093,214.9722767712,52.9187453322,0.550923645,0.104218848,0.382893175,0.110404775,-0.108781062,0.960899293,-0.357985675,0.751560509,-0.326343179,1.11802757,16151,1.09,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.067795,52.985908,,,0.272,0.055,0.322,0.119,1.088,0.157,0.908,0.203,0.79,0.429,3.46,0.722,16160,0.688,0.688,215.067803646,52.985912368,1.12504804,0.102377526,0.65162307,0.110404775,-0.286053896,0.993130744,0.297274649,0.858328223,-0.352531195,1.18450487,16160,0.69,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.074025,52.990709,,,0.126,0.043,,,0.257,0.131,0.259,0.182,0.419,0.384,2.356,0.674,16166,1.705,1.705,215.0740409527,52.9907181946,0.519989491,0.101272732,0.389470488,0.108525552,0.33641547,0.940754712,-0.536978483,0.740046322,0.398863882,1.09788287,16166,1.71,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.072347,52.989106,,,0.144,0.041,,,0.253,0.145,,,,,,,16167,1.669,1.669,215.0723597918,52.9891103983,0.606163323,0.125578195,0.611689448,0.135774389,-2.62887549,1.25299656,1.81400335,1.05930257,-3.85769844,1.53099263,16167,1.67,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.170214,53.058187,,,0.788,0.065,0.481,0.124,0.459,0.182,0.326,0.26,1.128,0.436,,,16172,2.687,2.687,215.1702139632,53.0581956038,0.836696923,0.112688936,0.812767088,0.118391506,0.630527258,0.968957126,0.514996886,0.794476986,0.761467397,1.13817215,16172,2.69,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.15946,53.048592,,,39.201,0.11,30.851,0.183,163.029,0.266,342.223,0.377,354.816,0.619,87.781,1.128,16179,1.26,1.26,215.1594536268,53.0485900476,33.9639282,0.120422482,33.0641174,0.125908419,23.706213,1.03342009,22.152195,0.827972651,27.2879276,1.19457722,16179,1.26,0.0,0.0,0.0,0.0,23.844,112.54,72.4937,1409.0,102.252,7600.0,165.607,12541.0,253.13,12580.0,0.0,0.0,0.0,0.0
miri1,215.165769,53.055335,,,0.686,0.048,0.755,0.101,0.63,0.148,,,0.937,0.367,1.622,0.71,16180,2.28,2.28,215.1657695052,53.055340051,0.881256878,0.108269759,0.888406098,0.113223627,1.72035229,0.926653445,-2.22955966,0.740046322,1.97014582,1.07773829,16180,2.28,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.081071,52.996098,,,0.158,0.034,0.113,0.077,,,0.407,0.17,,,,,16206,0.92,0.92,215.0810815308,52.9961000561,0.503785849,0.113425463,0.327925682,0.12074054,-2.29044557,0.97500056,1.06348956,0.84576726,-2.79406142,1.16838908,16206,0.92,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
